20220101, 대구, 팥(적두), 258000, 
20220116, 부산, 단감, 12000, 
20220116, 대구, 단감, 11600, 
20220116, 대구, 단감, 11960, 
20220116, 인천, 단감, 10000, 
20220116, 광주, 단감, 11960, 
20220116, 대전, 단감, 9000, 
20220116, 대전, 단감, 12900, 
20220116, 세종, 단감, 11960, 
20220116, 경기수원, 단감, 10000, 
20220116, 강원, 단감, 12900, 
20220116, 전북전주, 단감, 10000, 
20220116, 전남순천, 단감, 10000, 
20220116, 경남창원, 단감, 11000, 
20220116, 광주, 쇠고기, 21440, 
20220116, 울산, 쇠고기, 21440, 
20220116, 경기수원, 쇠고기, 14000, 
20220116, 경기의정부, 쇠고기, 21440, 
20220116, 강원, 쇠고기, 20600, 
20220116, 청주, 쇠고기, 17160, 
20220116, 전남순천, 쇠고기, 21440, 
20220116, 서울서부, 쇠고기, 11900, 
20220116, 서울, 쇠고기, 18440, 
20220116, 서울, 쇠고기, 18560, 
20220116, 서울, 쇠고기, 16580, 
20220116, 부산, 쇠고기, 11000, 
20220116, 대구, 쇠고기, 16880, 
20220116, 대전, 쇠고기, 10200, 
20220116, 울산, 쇠고기, 10600, 
20220116, 경기, 쇠고기, 14900, 
20220116, 강원, 쇠고기, 16000, 
20220116, 강원강릉, 쇠고기, 18440, 
20220116, 대구, 레몬, 9800, 
20220116, 대구, 레몬, 13900, 
20220116, 인천, 레몬, 7000, 
20220116, 인천, 레몬, 9900, 
20220116, 광주, 레몬, 13900, 
20220116, 광주, 레몬, 9800, 
20220116, 대전, 레몬, 7870, 
20220116, 대전, 레몬, 9900, 
20220116, 울산, 레몬, 13900, 
20220116, 세종, 레몬, 9800, 
20220116, 서울서부, 물오징어, 17100, 
20220116, 부산, 물오징어, 11000, 
20220116, 대구, 물오징어, 11400, 
20220116, 대전, 물오징어, 11800, 
20220116, 서울서부, 물오징어, 5500, 
20220116, 서울서부, 물오징어, 5330, 
20220116, 서울, 물오징어, 6590, 
20220116, 서울, 물오징어, 5950, 
20220116, 부산, 물오징어, 6590, 
20220116, 부산, 물오징어, 4950, 
20220116, 대구, 물오징어, 6780, 
20220116, 대구, 물오징어, 6590, 
20220116, 인천, 물오징어, 4000, 
20220116, 광주, 물오징어, 5000, 
20220116, 광주, 물오징어, 6590, 
20220116, 대전, 물오징어, 5330, 
20220116, 대전, 물오징어, 5900, 
20220116, 경기수원, 물오징어, 5500, 
20220116, 경기, 물오징어, 6900, 
20220116, 강원강릉, 물오징어, 6000, 
20220116, 충북청주, 물오징어, 5330, 
20220116, 전주, 물오징어, 6780, 
20220116, 경북안동, 물오징어, 6780, 
20220116, 경남창원, 물오징어, 6780, 
20220116, 서울서부, 물오징어, 9000, 
20220116, 부산, 물오징어, 9000, 
20220116, 대구, 물오징어, 9560, 
20220116, 대전, 물오징어, 9400, 
20220116, 서울서부, 건멸치, 13000, 
20220116, 부산, 건멸치, 17000, 
20220116, 대구, 건멸치, 13600, 
20220116, 광주, 건멸치, 20000, 
20220116, 대전, 건멸치, 14000, 
20220116, 서울서부, 건멸치, 1830, 
20220116, 서울서부, 건멸치, 1860, 
20220116, 서울, 건멸치, 2500, 
20220116, 서울, 건멸치, 4360, 
20220116, 서울, 건멸치, 3990, 
20220116, 서울, 건멸치, 1930, 
20220116, 충남공주, 한우, 8860, 
20220116, 충남홍성, 한우, 8490, 
20220116, 전남무안, 한우, 9100, 
20220116, 전남장성, 한우, 9060, 
20220116, 경북경주, 한우, 9850, 
20220116, 경북영천, 한우, 8500, 
20220116, 경북고령, 한우, 9717, 
20220116, 경기파주, 한우, 2833750, 
20220116, 강원횡성, 한우, 2864000, 
20220116, 강원삼척, 한우, 2642500, 
20220116, 충북청주, 한우, 2890000, 
20220116, 충북제천, 한우, 2525000, 
20220116, 충북보은, 한우, 2954314, 
20220116, 대구, 시금치, 9950, 
20220116, 광주, 시금치, 5000, 
20220116, 광주, 시금치, 10430, 
20220116, 대전, 시금치, 4370, 
20220116, 대전, 시금치, 5960, 
20220116, 울산, 시금치, 5330, 
20220116, 울산, 시금치, 10430, 
20220116, 경기, 시금치, 3830, 
20220116, 경기의정부, 시금치, 10430, 
20220116, 강원춘천, 시금치, 7150, 
20220116, 강원강릉, 시금치, 5000, 
20220116, 강원강릉, 시금치, 10430, 
20220116, 청주, 시금치, 5000, 
20220116, 전북전주, 시금치, 4000, 
20220116, 전남순천, 시금치, 10430, 
20220116, 전남순천, 시금치, 5000, 
20220116, 경남창원, 시금치, 4000, 
20220116, 제주, 시금치, 6000, 
20220116, 서울서부, 시금치, 12000, 
20220116, 부산, 시금치, 9000, 
20220116, 대구, 시금치, 11500, 
20220116, 대전, 시금치, 12300, 
20220116, 서울서부, 상추, 20700, 
20220116, 부산, 상추, 24000, 
20220116, 충북청주, 쇠고기, 12300, 
20220116, 청주, 쇠고기, 15690, 
20220116, 전주, 쇠고기, 16880, 
20220116, 경북포항, 쇠고기, 16000, 
20220116, 서울서부, 쇠고기, 2660, 
20220116, 서울, 쇠고기, 4000, 
20220116, 부산, 쇠고기, 4000, 
20220116, 대구, 쇠고기, 2550, 
20220116, 대구, 쇠고기, 4000, 
20220116, 인천, 쇠고기, 2150, 
20220116, 광주, 쇠고기, 4000, 
20220116, 울산, 쇠고기, 4000, 
20220116, 경기수원, 쇠고기, 3100, 
20220116, 경기의정부, 쇠고기, 4000, 
20220116, 강원강릉, 쇠고기, 4000, 
20220116, 전남순천, 쇠고기, 2780, 
20220116, 서울, 쇠고기, 4180, 
20220116, 서울, 쇠고기, 2590, 
20220116, 서울, 쇠고기, 3160, 
20220116, 서울, 쇠고기, 4180, 
20220116, 부산, 쇠고기, 2590, 
20220116, 부산, 찹쌀, 5900, 
20220116, 대구, 찹쌀, 3900, 
20220116, 대구, 찹쌀, 6980, 
20220116, 대구, 찹쌀, 3480, 
20220116, 인천, 찹쌀, 4400, 
20220116, 인천, 찹쌀, 4480, 
20220116, 광주, 찹쌀, 3500, 
20220116, 광주, 찹쌀, 3480, 
20220116, 광주, 찹쌀, 6980, 
20220116, 대전, 찹쌀, 4560, 
20220116, 대전, 찹쌀, 6980, 
20220116, 대전, 찹쌀, 4480, 
20220116, 울산, 찹쌀, 5000, 
20220116, 울산, 찹쌀, 3480, 
20220116, 세종, 찹쌀, 6980, 
20220116, 경기수원, 찹쌀, 4460, 
20220116, 경기, 찹쌀, 4500, 
20220116, 경기의정부, 찹쌀, 3480, 
20220116, 강원춘천, 찹쌀, 3960, 
20220116, 강원, 찹쌀, 6980, 
20220116, 강원강릉, 찹쌀, 3750, 
20220116, 강원강릉, 찹쌀, 3480, 
20220116, 충북청주, 찹쌀, 4160, 
20220116, 청주, 찹쌀, 5600, 
20220116, 전북전주, 찹쌀, 3500, 
20220116, 전주, 찹쌀, 6980, 
20220116, 전남순천, 찹쌀, 3480, 
20220116, 전남순천, 찹쌀, 4200, 
20220116, 경북포항, 찹쌀, 3660, 
20220116, 경북포항, 찹쌀, 4480, 
20220116, 경북안동, 찹쌀, 6980, 
20220116, 경남창원, 찹쌀, 4580, 
20220116, 경남창원, 찹쌀, 6980, 
20220116, 제주, 찹쌀, 4160, 
20220116, 제주, 찹쌀, 6980, 
20220116, 서울서부, 찹쌀, 105000, 
20220116, 부산, 찹쌀, 107000, 
20220116, 대구, 찹쌀, 117000, 
20220116, 광주, 찹쌀, 111000, 
20220116, 부산, 오이, 39000, 
20220116, 대구, 오이, 44000, 
20220116, 서울, 오이, 16630, 
20220116, 부산, 오이, 10000, 
20220116, 부산, 오이, 16630, 
20220116, 부산, 오이, 16630, 
20220116, 대구, 오이, 10000, 
20220116, 대구, 오이, 14950, 
20220116, 대구, 오이, 16630, 
20220116, 광주, 오이, 14950, 
20220116, 대전, 오이, 14950, 
20220116, 울산, 오이, 10000, 
20220116, 울산, 오이, 16630, 
20220116, 세종, 오이, 14950, 
20220116, 경기의정부, 오이, 16630, 
20220116, 서울서부, 고구마(밤), 4330, 
20220116, 부산, 고구마(밤), 4000, 
20220116, 대구, 고구마(밤), 4660, 
20220116, 인천, 고구마(밤), 4330, 
20220116, 광주, 고구마(밤), 4000, 
20220116, 대전, 고구마(밤), 4830, 
20220116, 울산, 고구마(밤), 4830, 
20220116, 경기수원, 고구마(밤), 4330, 
20220116, 강원춘천, 고구마(밤), 4500, 
20220116, 서울서부, 감자, 40000, 
20220116, 부산, 감자, 40000, 
20220116, 대구, 감자, 40000, 
20220116, 대전, 감자, 40000, 
20220116, 서울서부, 감자, 300, 
20220116, 서울서부, 감자, 300, 
20220116, 서울, 감자, 249, 
20220116, 부산, 감자, 300, 
20220116, 부산, 감자, 250, 
20220116, 대구, 감자, 350, 
20220116, 대구, 감자, 450, 
20220116, 인천, 감자, 310, 
20220116, 인천, 감자, 799, 
20220116, 광주, 감자, 300, 
20220116, 광주, 감자, 450, 
20220116, 대전, 감자, 310, 
20220116, 대전, 감자, 799, 
20220116, 울산, 감자, 290, 
20220116, 경기수원, 감자, 360, 
20220116, 강원춘천, 감자, 300, 
20220116, 강원, 감자, 799, 
20220116, 강원강릉, 감자, 300, 
20220116, 충북청주, 감자, 260, 
20220116, 청주, 감자, 250, 
20220116, 전북전주, 감자, 310, 
20220116, 전남순천, 감자, 300, 
20220116, 경북포항, 감자, 300, 
20220116, 경북안동, 감자, 450, 
20220116, 경남창원, 감자, 300, 
20220116, 경기의정부, 토마토, 6580, 
20220116, 강원, 토마토, 8990, 
20220116, 강원강릉, 토마토, 6580, 
20220116, 충북청주, 토마토, 6000, 
20220116, 청주, 토마토, 5250, 
20220116, 전북전주, 토마토, 5660, 
20220116, 전주, 토마토, 8250, 
20220116, 전남순천, 토마토, 6580, 
20220116, 전남순천, 토마토, 7000, 
20220116, 경북포항, 토마토, 4500, 
20220116, 경북포항, 토마토, 8990, 
20220116, 경북안동, 토마토, 8250, 
20220116, 경남창원, 토마토, 5660, 
20220116, 경남창원, 토마토, 8250, 
20220116, 제주, 토마토, 4830, 
20220116, 서울서부, 토마토, 32500, 
20220116, 부산, 토마토, 36000, 
20220116, 대구, 토마토, 38500, 
20220116, 대전, 토마토, 38600, 
20220116, 서울서부, 토마토, 3000, 
20220116, 부산, 토마토, 4500, 
20220116, 대구, 토마토, 4830, 
20220116, 인천, 토마토, 4000, 
20220116, 광주, 토마토, 5000, 
20220116, 울산, 토마토, 4000, 
20220116, 경기수원, 토마토, 4330, 
20220116, 제주, 토마토, 7420, 
20220116, 서울서부, 딸기, 40000, 
20220116, 대구, 상추, 23000, 
20220116, 대전, 상추, 27000, 
20220116, 서울서부, 상추, 910, 
20220116, 서울서부, 상추, 910, 
20220116, 서울, 상추, 1660, 
20220116, 서울, 상추, 1490, 
20220116, 서울, 상추, 1240, 
20220116, 서울, 상추, 1320, 
20220116, 서울, 상추, 1660, 
20220116, 부산, 상추, 850, 
20220116, 부산, 상추, 1490, 
20220116, 대구, 상추, 860, 
20220116, 대구, 상추, 1190, 
20220116, 대구, 상추, 1490, 
20220116, 인천, 상추, 1000, 
20220116, 경북포항, 당근, 2660, 
20220116, 경북포항, 당근, 3990, 
20220116, 경북안동, 당근, 2980, 
20220116, 경남창원, 당근, 2660, 
20220116, 경남창원, 당근, 2980, 
20220116, 제주, 당근, 3160, 
20220116, 제주, 당근, 2980, 
20220116, 서울서부, 당근, 21000, 
20220116, 부산, 당근, 23000, 
20220116, 대구, 당근, 22000, 
20220116, 대전, 당근, 23600, 
20220116, 서울서부, 당근, 2330, 
20220116, 서울서부, 당근, 2500, 
20220116, 부산, 당근, 1500, 
20220116, 대구, 당근, 2500, 
20220116, 인천, 당근, 2000, 
20220116, 광주, 당근, 2500, 
20220116, 대전, 당근, 1900, 
20220116, 울산, 당근, 2360, 
20220116, 경기수원, 당근, 2330, 
20220116, 충북청주, 당근, 2500, 
20220116, 서울서부, 당근, 13000, 
20220116, 부산, 당근, 14000, 
20220116, 대구, 당근, 13000, 
20220116, 대전, 당근, 14000, 
20220116, 서울서부, 열무, 9500, 
20220116, 부산, 열무, 10000, 
20220116, 대구, 열무, 10000, 
20220116, 대전, 열무, 10600, 
20220116, 서울, 열무, 3990, 
20220116, 서울, 열무, 5830, 
20220116, 서울, 열무, 2620, 
20220116, 서울, 열무, 3990, 
20220116, 부산, 열무, 6150, 
20220116, 대구, 열무, 2650, 
20220116, 대구, 열무, 6320, 
20220116, 울산, 열무, 6150, 
20220116, 경기의정부, 열무, 6150, 
20220116, 서울서부, 미나리, 116000, 
20220116, 부산, 미나리, 95000, 
20220116, 대구, 미나리, 98000, 
20220116, 대전, 미나리, 98300, 
20220116, 서울서부, 미나리, 900, 
20220116, 서울서부, 미나리, 860, 
20220116, 서울, 미나리, 1130, 
20220116, 인천, 미나리, 940, 
20220116, 광주, 미나리, 630, 
20220116, 대전, 미나리, 1020, 
20220116, 울산, 미나리, 800, 
20220116, 경기수원, 미나리, 900, 
20220116, 강원강릉, 미나리, 860, 
20220116, 전북전주, 미나리, 710, 
20220116, 전남순천, 미나리, 830, 
20220116, 경남창원, 미나리, 850, 
20220116, 제주, 미나리, 1500, 
20220116, 서울서부, 미나리, 106000, 
20220116, 부산, 미나리, 85000, 
20220116, 대구, 미나리, 88000, 
20220116, 대전, 미나리, 88300, 
20220116, 서울서부, 깻잎, 31500, 
20220116, 부산, 깻잎, 34000, 
20220116, 대구, 깻잎, 34000, 
20220116, 강원강릉, 오이, 16630, 
20220116, 경북포항, 오이, 13300, 
20220116, 경북포항, 오이, 12900, 
20220116, 경북안동, 오이, 14950, 
20220116, 경남창원, 오이, 11800, 
20220116, 경남창원, 오이, 14950, 
20220116, 제주, 오이, 13300, 
20220116, 제주, 오이, 21800, 
20220116, 부산, 오이, 35000, 
20220116, 대구, 오이, 38000, 
20220116, 서울서부, 오이, 90000, 
20220116, 대구, 오이, 90000, 
20220116, 대전, 오이, 87500, 
20220116, 서울서부, 오이, 8660, 
20220116, 서울서부, 오이, 10000, 
20220116, 서울, 오이, 13900, 
20220116, 서울, 오이, 13630, 
20220116, 서울, 오이, 11960, 
20220116, 서울, 오이, 11960, 
20220116, 서울, 오이, 13900, 
20220116, 부산, 오이, 13630, 
20220116, 부산, 오이, 13300, 
20220116, 대구, 오이, 10000, 
20220116, 대구, 풋고추, 72000, 
20220116, 대전, 풋고추, 74000, 
20220116, 서울서부, 풋고추, 1160, 
20220116, 서울서부, 풋고추, 1080, 
20220116, 서울, 풋고추, 660, 
20220116, 서울, 풋고추, 1660, 
20220116, 서울, 풋고추, 1320, 
20220116, 서울, 풋고추, 1720, 
20220116, 서울, 풋고추, 660, 
20220116, 부산, 풋고추, 900, 
20220116, 부산, 풋고추, 1660, 
20220116, 부산, 풋고추, 1660, 
20220116, 대구, 풋고추, 900, 
20220116, 대구, 풋고추, 1320, 
20220116, 대구, 풋고추, 1660, 
20220116, 인천, 풋고추, 1160, 
20220116, 인천, 풋고추, 660, 
20220116, 광주, 풋고추, 1000, 
20220116, 광주, 풋고추, 1660, 
20220116, 광주, 풋고추, 1320, 
20220116, 대전, 풋고추, 1120, 
20220116, 대전, 풋고추, 1320, 
20220116, 대전, 풋고추, 660, 
20220116, 울산, 풋고추, 1100, 
20220116, 울산, 풋고추, 1660, 
20220116, 세종, 풋고추, 1320, 
20220116, 경기수원, 풋고추, 1000, 
20220116, 경기, 풋고추, 1720, 
20220116, 경기의정부, 풋고추, 1660, 
20220116, 강원춘천, 풋고추, 1000, 
20220116, 강원, 풋고추, 660, 
20220116, 강원강릉, 풋고추, 930, 
20220116, 강원강릉, 풋고추, 1660, 
20220116, 충북청주, 풋고추, 1250, 
20220116, 청주, 풋고추, 980, 
20220116, 전북전주, 풋고추, 900, 
20220116, 전주, 풋고추, 1650, 
20220116, 전남순천, 풋고추, 1660, 
20220116, 대전, 멜론, 12900, 
20220116, 세종, 멜론, 17800, 
20220116, 강원, 멜론, 12900, 
20220116, 전북전주, 멜론, 10000, 
20220116, 전주, 멜론, 17800, 
20220116, 전남순천, 멜론, 14990, 
20220116, 경북포항, 멜론, 11000, 
20220116, 경북포항, 멜론, 12900, 
20220116, 경북안동, 멜론, 17800, 
20220116, 경남창원, 멜론, 9500, 
20220116, 경남창원, 멜론, 17800, 
20220116, 제주, 멜론, 12500, 
20220116, 제주, 멜론, 21800, 
20220116, 서울서부, 멜론, 51200, 
20220116, 부산, 멜론, 28000, 
20220116, 부산, 딸기, 38000, 
20220116, 대구, 딸기, 38000, 
20220116, 대전, 딸기, 39300, 
20220116, 서울서부, 딸기, 2260, 
20220116, 서울서부, 딸기, 2360, 
20220116, 서울, 딸기, 2380, 
20220116, 서울, 딸기, 2380, 
20220116, 서울, 딸기, 2470, 
20220116, 서울, 딸기, 2480, 
20220116, 서울, 딸기, 1990, 
20220116, 부산, 딸기, 2300, 
20220116, 경북안동, 파, 2920, 
20220116, 경남창원, 파, 2300, 
20220116, 경남창원, 파, 2920, 
20220116, 제주, 파, 2500, 
20220116, 제주, 파, 3110, 
20220116, 서울서부, 파, 1300, 
20220116, 부산, 파, 1300, 
20220116, 대구, 파, 1300, 
20220116, 대전, 파, 1660, 
20220116, 서울서부, 파, 2000, 
20220116, 서울서부, 파, 2000, 
20220116, 부산, 파, 2000, 
20220116, 대구, 파, 2000, 
20220116, 인천, 파, 2000, 
20220116, 광주, 파, 2000, 
20220116, 대전, 파, 1830, 
20220116, 울산, 파, 2100, 
20220116, 경기수원, 파, 2000, 
20220116, 강원춘천, 파, 2000, 
20220116, 강원강릉, 파, 2500, 
20220116, 충북청주, 파, 1700, 
20220116, 서울서부, 파, 7000, 
20220116, 부산, 파, 6500, 
20220116, 대구, 파, 7000, 
20220116, 대전, 파, 7160, 
20220116, 서울서부, 파, 6160, 
20220116, 서울서부, 파, 6830, 
20220116, 서울, 파, 12140, 
20220116, 서울, 파, 9960, 
20220116, 서울, 파, 9050, 
20220116, 서울, 파, 9180, 
20220116, 부산, 파, 7000, 
20220116, 대구, 파, 7500, 
20220116, 인천, 파, 6000, 
20220116, 광주, 파, 5000, 
20220116, 대전, 파, 7000, 
20220116, 대전, 파, 9960, 
20220116, 울산, 파, 6700, 
20220116, 세종, 파, 9960, 
20220116, 경기수원, 파, 7070, 
20220116, 광주, 느타리버섯, 700, 
20220116, 대전, 느타리버섯, 660, 
20220116, 강원강릉, 느타리버섯, 1010, 
20220116, 충북청주, 느타리버섯, 750, 
20220116, 청주, 느타리버섯, 620, 
20220116, 서울서부, 팽이버섯, 16000, 
20220116, 부산, 팽이버섯, 14000, 
20220116, 대구, 팽이버섯, 14000, 
20220116, 대전, 팽이버섯, 15000, 
20220116, 서울서부, 팽이버섯, 700, 
20220116, 서울서부, 팽이버섯, 660, 
20220116, 서울, 팽이버섯, 560, 
20220116, 서울, 팽이버섯, 550, 
20220116, 서울, 팽이버섯, 590, 
20220116, 서울, 팽이버섯, 650, 
20220116, 서울, 팽이버섯, 560, 
20220116, 부산, 팽이버섯, 550, 
20220116, 부산, 팽이버섯, 550, 
20220116, 부산, 팽이버섯, 670, 
20220116, 대구, 팽이버섯, 560, 
20220116, 대구, 팽이버섯, 560, 
20220116, 대구, 팽이버섯, 550, 
20220116, 인천, 팽이버섯, 630, 
20220116, 인천, 팽이버섯, 460, 
20220116, 광주, 팽이버섯, 500, 
20220116, 광주, 팽이버섯, 550, 
20220116, 광주, 팽이버섯, 560, 
20220116, 대전, 팽이버섯, 560, 
20220116, 대전, 깻잎, 36000, 
20220116, 서울서부, 깻잎, 2500, 
20220116, 서울서부, 깻잎, 2500, 
20220116, 서울, 깻잎, 3130, 
20220116, 서울, 깻잎, 3270, 
20220116, 서울, 깻잎, 2480, 
20220116, 서울, 깻잎, 2580, 
20220116, 서울, 깻잎, 3130, 
20220116, 부산, 깻잎, 2000, 
20220116, 부산, 깻잎, 3820, 
20220116, 부산, 깻잎, 3560, 
20220116, 대구, 깻잎, 2200, 
20220116, 대구, 깻잎, 3360, 
20220116, 대구, 깻잎, 3270, 
20220116, 인천, 깻잎, 3130, 
20220116, 전남순천, 아몬드, 1320, 
20220116, 전남순천, 아몬드, 1360, 
20220116, 경북포항, 아몬드, 1400, 
20220116, 경북포항, 아몬드, 1280, 
